ID,Name,Age,Nationality,Overall,Potential,Club,Preferred Foot
236794,J. Dakir,21,Denmark,55,65,Randers FC,Right
243194,Hugo Díaz,21,Spain,55,70,Leeds United,Right
235771,T. Lowery,20,England,55,70,Crewe Alexandra,Right
240124,J. Jaimes,20,Colombia,55,69,Atlético Bucaramanga,Right
241916,J. Tromsdal,20,Norway,55,65,Ranheim Fotball,Right
244220,O. Aga,17,Norway,55,78,Stabæk Fotball,Right
242173,J. Brannefalk,20,Sweden,55,65,Trelleborgs FF,Right
229375,E. Adebayo,20,England,55,67,Swindon Town,Right
238335,J. Simpson,19,England,55,67,Forest Green Rovers,Right
240384,E. Durmaz,18,Sweden,54,64,Hammarby IF,Right
244225,A. Groundstroem,18,Sweden,54,64,IF Brommapojkarna,Right
242179,Y. Fofana,17,France,54,74,Le Havre AC,Right
235013,A. Harper,20,England,54,64,Bristol Rovers,Right
236551,H. Darling,18,England,54,68,Cambridge United,Right
233481,E. Ross,21,England,54,66,Colchester United,Right
243721,D. Wenzel-Halls,20,Australia,54,68,Brisbane Roar,Right
243466,J. Quiñones Saya,18,Colombia,54,75,América de Cali,Right
228108,K. Brouder,19,Republic of Ireland,54,64,Limerick FC,Right
243212,J. Berger,18,Germany,54,71,FC Hansa Rostock,Right
228109,T. Holland,20,Republic of Ireland,54,67,Limerick FC,Right
235535,R. Lovett,21,England,54,65,Cheltenham Town,Right
240143,C. Magerusan,18,Romania,54,65,Bohemian FC,Right
245775,V. Adebayor,21,Niger,54,63,Vejle Boldklub,Right
230160,T. Queen,19,Scotland,54,69,Kilmarnock,Right
243219,C. Ruiz,20,Colombia,54,65,Boyacá Chicó FC,Right
244755,M. Malec,23,Poland,54,61,Pogoń Szczecin,Left
246035,F. Macias,19,Venezuela,54,69,SD Huesca,Right
233237,F. Acosta,24,Colombia,54,60,Boyacá Chicó FC,Right
242197,M. Ndione,18,Sweden,54,64,IF Elfsborg,Right
245269,E. Fadda,21,Saudi Arabia,54,65,Al Qadisiyah,Right
246549,M. Siby,21,France,54,61,Valenciennes FC,Right
229398,H. McKirdy,21,Scotland,54,67,Aston Villa,Right
241432,E. Otim,19,Uganda,54,68,Barnsley,Right
244760,D. Bochicchio,20,Italy,54,65,Sporting de Charleroi,Right
246552,O. Sverrisson,25,Sweden,54,57,BK Häcken,Left
241433,A. Smith,20,England,54,68,Hamilton Academical FC,Right
244761,S. Avanzini,23,Italy,54,61,AC Horsens,Right
246041,E. Pastrana,18,Mexico,54,71,Tiburones Rojos de Veracruz,Right
235804,B. Lund,21,Denmark,54,66,Vendsyssel FF,Left
242972,M. Ibacache,19,Chile,54,64,CD Everton de Viña del Mar,Left
242717,M. Howard,18,England,54,72,Preston North End,Right
231199,H. Odoffin,20,England,54,64,Northampton Town,Right
238368,J. McAtee,18,England,54,71,Shrewsbury,Right
241440,R. Akbari,18,Australia,54,69,Melbourne Victory,Right
246048,A. Reyes Ambuila,18,Colombia,54,70,Atlético Nacional,Right
244513,I. Sadiq,18,Ghana,54,70,FC Nordsjælland,Right
240674,C. Merrie,19,England,54,70,Wigan Athletic,Left
235811,L. Morrison,19,Scotland,54,67,Sligo Rovers,Right
240419,R. Strechie,17,Romania,54,66,Venezia FC,Left
242723,D. Castro,24,Chile,54,60,Unión La Calera,Right
208932,A. Al Shammari,26,Saudi Arabia,54,56,Al Raed,Right
246052,A. Long,17,England,54,72,Wigan Athletic,Right
243493,O. Sims,17,England,54,74,Colchester United,Left
242726,S. Wilson,19,England,54,70,Mansfield Town,Right
237865,L. Colville,19,England,54,64,Bradford City,Left
245545,S. Barone,19,Italy,54,66,Spezia,Right
237866,C. Scott,19,England,54,69,Dundee FC,Right
244522,M. Şatin,21,Austria,54,62,FC Wacker Innsbruck,Right
217645,Y. Kurihara,34,Japan,54,54,Yokohama F. Marinos,Right
241453,J. Hackett,18,England,54,64,Sunderland,Right
244781,C. Giuliani,19,Austria,54,71,SK Sturm Graz,Left
226094,S. Brady,22,Australia,54,63,Brisbane Roar,Right
246063,E. Breivik,18,Norway,54,68,Molde FK,Right
224819,R. Huser,20,Switzerland,54,71,FC Basel 1893,Right
242996,J. Suárez,20,Colombia,54,65,Alianza Petrolera,Right
244533,D. Gąska,21,Poland,54,58,Śląsk Wrocław,Right
241206,D. Maekawa,23,Japan,54,61,Vissel Kobe,Right
245558,G. Maley,35,Scotland,54,54,Livingston FC,Right
241207,K. Yoshimaru,22,Japan,54,60,Vissel Kobe,Right
244279,B. Ekincier,19,Azerbaijan,54,68,VfL Bochum 1848,Right
246327,N. van den Dam,19,Netherlands,54,71,De Graafschap,Right
220216,S. Heaney,22,Republic of Ireland,54,60,Bray Wanderers,Left
235064,C. MacDonald,20,Scotland,54,71,Derby County,Left
240696,M. Napa,19,England,54,74,Macclesfield Town,Right
245560,M. Venturi,19,Italy,54,66,Carpi,Right
240955,T. Durso,19,Argentina,54,74,Gimnasia y Esgrima La Plata,Right
241980,L. Gamíz,18,Mexico,54,69,Club Tijuana,Right
246076,M. Molenda,17,Poland,54,74,Arka Gdynia,Right
241982,E. Watt,18,Scotland,54,75,Wolverhampton Wanderers,Right
241471,Xu Tianyuan,21,China PR,54,67,Hebei China Fortune FC,Right
242240,L. D'Arrigo,16,Australia,54,71,Adelaide United,Right
237125,V. Barbero,17,Argentina,54,73,Belgrano de Córdoba,Right
246085,J. Pereira,23,Uruguay,54,58,San Luis de Quillota,Right
245574,A. Al Dakheel,22,Saudi Arabia,54,63,Al Hazem,Right
246090,I. Acero,18,Mexico,54,73,Deportivo Toluca,Left
225867,V. Adeboyejo,20,England,54,63,Barnsley,Right
237387,D. Dalling,19,England,54,71,Queens Park Rangers,Right
239435,E. McKeown,19,England,54,65,Colchester United,Right
244299,J. Adams,17,Wales,54,70,Bury,Right
240460,B. Al Bahrani,23,Saudi Arabia,54,62,Al Fateh,Right
244812,N. Celic,19,Austria,54,70,LASK Linz,Left
240463,M. Al Majhad,21,Saudi Arabia,54,64,Al Fateh,Right
241487,J. Ferreira,17,Colombia,54,76,FC Dallas,Right
230737,T. Lauritsen,20,Norway,54,66,Odds BK,Right
245075,Kang Yun Koo,25,Korea Republic,54,57,Daegu FC,Left
241494,M. Jenz,19,Germany,54,69,Fulham,Right
245847,C. Salomón,18,Chile,54,67,Universidad Católica,Right
244824,I. Núñez,19,Chile,54,68,Unión Española,Right
245083,B. Syla,20,Austria,54,60,Wolfsberger AC,Right
244828,R. Gutiérrez,22,Mexico,54,64,Monarcas Morelia,Right
237414,W. Popp,23,Japan,54,60,Kawasaki Frontale,Right
244070,T. Kircher,19,Germany,54,66,Karlsruher SC,Right
237927,E. McGinty,18,Republic of Ireland,54,68,Sligo Rovers,Left
233832,T. Garratt,21,England,54,65,AFC Wimbledon,Left
244328,S. Gucciardo,19,Turkey,54,66,SC Paderborn 07,Left
240236,L. Russe,18,England,54,66,Bristol Rovers,Right
227949,J. Kerr,20,Scotland,54,69,Brighton & Hove Albion,Right
237677,R. McCourt,20,Republic of Ireland,54,64,Bohemian FC,Left
225390,H. Strömgren,21,Sweden,54,62,Kalmar FF,Right
241519,Li Lei,25,China PR,54,60,Guizhou Hengfeng FC,Right
238448,A. Fantini,20,Japan,54,68,Sagan Tosu,Right
238705,V. Piechocki,21,France,54,63,Stade de Reims,Right
241267,M. Giraldo,20,Colombia,54,67,Envigado FC,Right
239477,A. Damlu,18,Turkey,54,71,Yeni Malatyaspor,Right
245621,K. Hori,19,Japan,54,65,Yokohama F. Marinos,Right
245622,S. Machino,18,Japan,54,65,Yokohama F. Marinos,Right
236407,A. Nelson,20,England,54,64,Sunderland,Right
242040,O. Skarsem,19,Norway,54,71,Rosenborg BK,Right
241529,C. Zamorano,19,Chile,54,68,Club Deportes Temuco,Right
242297,A. Søndergaard,17,Denmark,54,77,Wolverhampton Wanderers,Right
237434,G. Harada,20,Japan,54,62,Yokohama F. Marinos,Right
238458,E. Vertainen,19,Finland,54,67,HJK Helsinki,Right
244092,J. Breitfeld,21,Germany,54,65,FC Ingolstadt 04,Right
242301,J. Beaulieu,24,Canada,54,59,Montreal Impact,Right
228223,J. Weaver,21,England,54,66,Birmingham City,Right
243071,Mao Haoyu,21,China PR,54,62,Tianjin TEDA FC,Right
238976,M. Lopez,21,Chile,54,66,CD Huachipato,Right
244864,F. Fridriksson,19,Iceland,54,70,Vejle Boldklub,Left
238465,C. Camwell,19,England,54,71,Coventry City,Left
231298,J. Macdonald,22,Australia,54,65,Central Coast Mariners,Right
244356,M. Schmeling,18,Germany,54,68,MSV Duisburg,Left
235909,H. Sharahili,28,Saudi Arabia,54,54,Al Batin,Right
245125,P. Plewka,18,Poland,54,66,Wisła Kraków,Right
228998,D. Marzino,21,Switzerland,54,64,BSC Young Boys,Right
246150,J. Echave,17,Chile,54,74,Unión Española,Right
235143,M. Welch-Hayes,21,England,54,62,Macclesfield Town,Right
241543,A. Lyons,17,Republic of Ireland,54,66,Bohemian FC,Right
240009,N. Feil,19,Germany,54,71,VfR Aalen,Right
243337,G. Gibson,17,Norway,54,72,Sandefjord Fotball,Right
245385,M. Saunders-Henry,18,England,54,65,Millwall,Right
245386,J. Hanson,18,England,54,68,Millwall,Right
236683,F. Preston,19,England,54,74,Sheffield Wednesday,Left
243343,M. Contreras,19,Chile,54,66,Unión La Calera,Right
242064,R. Tanaka,19,Japan,54,66,Kashiwa Reysol,Right
245392,G. Botos,17,Greece,54,75,AEK Athens,Right
237969,S. Blaney,19,Republic of Ireland,54,67,Doncaster Rovers,Left
246163,T. Clavijo,19,Colombia,54,69,Once Caldas,Left
235669,A. Comrie,21,Scotland,54,68,St. Johnstone FC,Right
242582,Y. Ogaki,18,Japan,54,72,Nagoya Grampus,Right
237975,B. Cotter,19,Republic of Ireland,54,64,Ipswich Town,Right
238999,R. Masterson,21,Republic of Ireland,54,61,Bohemian FC,Right
241304,Ma Junliang,20,China PR,54,68,Guangzhou R&F; FC,Right
240538,A. Vucenovic,20,Austria,54,64,SKN St. Pölten,Left
246170,F. Gómez,18,Colombia,54,72,Itagüí Leones FC,Right
241563,J. Lártiga,20,Chile,54,68,San Luis de Quillota,Right
244123,J. Meiser,19,Germany,54,66,SG Sonnenhof Großaspach,Right
238237,M. Olsen,19,Norway,54,74,Stabæk Fotball,Right
239773,A. Reid,22,England,54,59,Stevenage,Right
239006,J. Isaksen,18,Norway,54,67,Kristiansund BK,Right
243103,Yu Zhen,21,China PR,54,63,Dalian YiFang FC,Right
236448,B. Morgado,20,Switzerland,54,70,FC Sion,Left
242851,Shen Shuaishuai,19,China PR,54,74,Guangzhou R&F; FC,Right
238500,A. Zabani,21,Saudi Arabia,54,64,Al Batin,Right
231590,L. Butroid,19,England,54,71,Scunthorpe United,Left
242854,S. Walker,17,England,54,76,Middlesbrough,Right
229031,N. Baumann,22,Switzerland,54,62,FC Zürich,Right
233383,P. Kalambayi,18,England,54,68,AFC Wimbledon,Right
237736,S. Awaka,23,Japan,54,58,Hokkaido Consadole Sapporo,Right
240297,R. Källman,19,Finland,54,68,HJK Helsinki,Right
245162,T. Wood,19,England,54,66,AFC Wimbledon,Right
242347,I. Angking,18,United States,54,74,New England Revolution,Right
235949,Strefezza,21,Brazil,54,62,US Cremonese,Right
243117,Xie Weijun,20,China PR,54,63,Tianjin TEDA FC,Right
242607,D. Pik,17,Poland,54,68,Cracovia,Right
246448,R. Campbell,18,England,54,65,Gillingham,Left
245425,N. James,17,Australia,54,67,Newcastle Jets,Right
224947,D. Grimshaw,20,England,54,68,Manchester City,Right
236468,A. Aktas,18,Turkey,54,74,Stade de Reims,Right
239540,E. Toal,19,Northern Ireland,54,69,Derry City,Right
240564,T. Fantacci,21,Italy,54,65,Carpi,Left
243637,R. Hutchinson,18,England,54,74,Burton Albion,Left
229559,J. Veale,21,Wales,54,65,Cardiff City,Right
242103,E. Kalsaas,17,Norway,54,66,SK Brann,Right
238009,M. Frese,20,Denmark,54,65,FC Nordsjælland,Left
242617,S. Yoneda,22,Japan,54,60,V-Varen Nagasaki,Right
226490,S. Boyd,21,Scotland,54,67,Hamilton Academical FC,Right
242106,M. Al Sharimi,23,Saudi Arabia,54,61,Al Raed,Right
234940,A. Baldwin,21,England,54,66,Cheltenham Town,Right
242108,K. Grozos,17,Australia,54,69,Western Sydney Wanderers,Right
244668,H. Brkic,18,Sweden,54,72,Trelleborgs FF,Right
244413,M. Pfeifer,18,Austria,54,64,TSV Hartberg,Right
29118,S. Ono,38,Japan,54,54,Hokkaido Consadole Sapporo,Right
211135,M. Attiyah,26,Saudi Arabia,54,56,Ohod Club,Right
241599,B. Crellin,18,England,54,74,Fleetwood Town,Right
242624,J. Gallagher,22,Republic of Ireland,54,63,Atlanta United,Right
240321,J. King,22,England,54,64,St. Mirren,Right
241601,C. Barrios,20,Colombia,54,66,Patriotas Boyacá FC,Right
240322,H. Brockbank,19,England,54,66,Bolton Wanderers,Right
241091,B. Scott,19,United States,54,72,1. FC Köln,Right
243651,M. Sheaf,18,England,54,69,Hull City,Right
233668,Zhang Yan,21,China PR,54,64,Jiangsu Suning FC,Right
239816,N. Mantl,18,Germany,54,68,SpVgg Unterhaching,Right
244169,K. Kumor,18,Poland,54,71,Zagłębie Sosnowiec,Right
243915,S. McNamee,17,Republic of Ireland,54,72,Derry City,Right
244939,L. Zottele,19,Austria,54,65,SCR Altach,Left
232396,C. Tanor,20,Ghana,54,67,Hobro IK,Right
241613,K. Katz,18,Finland,54,68,HJK Helsinki,Right
238545,F. Al Birekan,18,Saudi Arabia,54,74,Al Nassr,Left
241108,P. Teixeira,19,Switzerland,54,72,BSC Young Boys,Left
246228,J. Lankester,18,England,54,75,Ipswich Town,Right
241622,Qian Yumiao,20,China PR,54,67,Tianjin Quanjian FC,Right
245462,S. Łapiński,17,Poland,54,71,Jagiellonia Białystok,Right
227545,T. Ryan,21,Republic of Ireland,54,66,Cork City,Right
233689,J. Lindgren,20,Sweden,54,67,IFK Norrköping,Right
240346,S. George,20,England,54,66,Tranmere Rovers,Right
231131,J. McGarry,20,New Zealand,54,64,Willem II,Left
225500,M. Loaiza,23,Colombia,54,62,Atlético Bucaramanga,Left
240348,D. Łuczak,21,Poland,54,62,Śląsk Wrocław,Right
245469,A. Tymiński,18,Poland,54,67,Piast Gliwice,Right
242910,Liu Boyang,21,China PR,54,61,Beijing Renhe FC,Right
222431,J. Storevik,21,Norway,54,66,Sandefjord Fotball,Right
238303,K. Velde,18,Norway,54,64,FK Haugesund,Right
244192,T. Isherwood,20,Sweden,54,70,Bradford City,Left
231651,V. Fazliu,22,Switzerland,54,62,FC Lugano,Right
245475,D. Pakulski,19,Poland,54,63,Zagłębie Lubin,Right
244966,A. Al Dhafeeri,20,Saudi Arabia,54,63,Al Batin,Right
240871,M. Saavedra,18,Chile,54,69,Audax Italiano,Right
243176,S. Wolf,19,Switzerland,54,67,FC Luzern,Right
236009,C. John,18,England,54,72,Wolverhampton Wanderers,Left
242409,Jin Hui,29,China PR,54,54,Beijing Renhe FC,Right
245993,T. Renaud,17,France,54,77,FC Lorient,Right
241642,J. Finnerty,19,Republic of Ireland,54,71,Bohemian FC,Right
239084,K. Ackermann,17,Sweden,54,75,BK Häcken,Right
241644,J. Romanski,18,England,54,64,Swindon Town,Left
230129,D. Gutiérrez,21,Canada,54,66,CD Palestino,Left
243185,P. Wiśniewski,19,Poland,54,64,Górnik Zabrze,Right
244465,J. Hamilton,18,Scotland,54,73,Livingston FC,Right
222195,Zhao Xuebin,25,China PR,54,58,Dalian YiFang FC,Right
239859,Li Hailong,21,China PR,54,64,Shandong Luneng TaiShan FC,Right
243699,F. Ibsen,21,Denmark,54,64,FC København,Right
245747,B. Rivera,18,Chile,54,73,CD Everton de Viña del Mar,Right
234228,R. McCrorie,20,Scotland,54,69,Rangers FC,Right
246004,D. Ojo,17,Italy,54,67,Yeovil Town,Left
241398,A. Parsons,19,England,54,70,Bristol City,Right
242422,J. Doherty,17,Republic of Ireland,54,74,Sheffield United,Right
243958,N. Geisler,17,Germany,54,71,FC Energie Cottbus,Right
246006,C. Devlin,20,Australia,54,70,Sydney FC,Right
245239,M. Kulke,17,Germany,54,72,SG Dynamo Dresden,Right
244984,L. Pellegrini,18,France,54,71,AC Ajaccio,Left
246264,J. Scholz,19,Germany,54,68,1. FC Kaiserslautern,Left
241401,S. Moloney,18,England,54,59,Bury,Right
245753,Y. Omoto,23,Japan,54,58,V-Varen Nagasaki,Right
222714,C. Lemonheigh-Evans,21,Wales,54,65,Bristol City,Right
242682,K. O'Sullivan,18,Republic of Ireland,54,66,Limerick FC,Right
238334,D. Higgins,20,Scotland,54,66,Kilmarnock,Right
244478,K. Krzepisz,18,Poland,54,62,Arka Gdynia,Right
240383,O. Edlund,18,Sweden,54,66,Hammarby IF,Right
245507,Y. Al Qarni,19,Saudi Arabia,53,66,Al Ahli,Right
239876,Y. Maouche,20,France,53,66,FC Zürich,Right
241413,L. Hedlund,19,Sweden,53,68,BK Häcken,Right
245511,J. Wicks,18,England,53,68,Millwall,Left
244232,S. Haubrock,18,Germany,53,69,VfL Osnabrück,Right
243467,A. Estacio,20,Colombia,53,69,Deportivo Pasto,Right
245515,J. Brändle,18,Germany,53,70,1. FC Heidenheim 1846,Left
228369,J. Walton,20,England,53,70,Barnsley,Right
243729,N. Sette,18,Australia,53,67,Melbourne Victory,Right
241426,K. Sparta,18,Australia,53,67,AFC Wimbledon,Right
243730,T. Crawford,19,England,53,65,Notts County,Right
239893,C. Coxe,19,Wales,53,69,Cardiff City,Right
241429,A. Crookes,20,England,53,63,Lincoln City,Left
239895,J. Waite,19,Wales,53,69,Cardiff City,Right
241943,L. Pierre,20,Haiti,53,68,AC Ajaccio,Right
241438,K. Mooney,19,England,53,67,Cheltenham Town,Right
246046,J. Piggott,19,England,53,67,Morecambe,Right
242463,F. Figueroa,20,Venezuela,53,66,Atlético Huila,Right
245280,R. Harrington,19,Wales,53,66,Aberdeen,Right
242977,F. Sasmay,20,Chile,53,63,CD Antofagasta,Left
238373,L. Rivas,19,Colombia,53,70,Deportes Tolima,Right
225831,R. Gorman,24,Republic of Ireland,53,58,Bray Wanderers,Right
241959,D. Smith,18,England,53,72,Portsmouth,Right
231722,A. Long,21,France,53,65,FC Sochaux-Montbéliard,Right
241962,M. Tomizawa,24,Japan,53,57,V-Varen Nagasaki,Right
224555,Xu Jiamin,24,China PR,53,58,Beijing Renhe FC,Right
244014,E. Löder,18,Germany,53,62,FC Erzgebirge Aue,Right
239407,O. Breistøl,19,Norway,53,66,Sandefjord Fotball,Right
244015,M. Schlosser,19,Germany,53,62,FC Erzgebirge Aue,Right
234801,L. Talbro,19,Denmark,53,70,FC Nordsjælland,Right
240433,E. Banza,18,Congo,53,67,HJK Helsinki,Right
245041,Zhu Chenjie,17,China PR,53,74,Shanghai Greenland Shenhua FC,Right
243252,T. Hamer,18,England,53,73,Oldham Athletic,Right
243253,K. Agudelo,19,Colombia,53,69,Atlético Huila,Right
244534,D. Szczerbal,22,Poland,53,56,Śląsk Wrocław,Right
240952,F. Niang,23,Senegal,53,60,La Berrichonne de Châteauroux,Right
230971,N. Tzanev,21,New Zealand,53,65,AFC Wimbledon,Right
241216,Y. Suzuki,19,Japan,53,68,FC Tokyo,Left
237889,J. Keaney,19,Republic of Ireland,53,66,Sligo Rovers,Right
242503,E. Williamson,21,United States,53,64,Santa Clara,Right
244551,F. Majchrowicz,18,Poland,53,65,Cracovia,Right
246087,A. Estrada,19,Chile,53,65,San Luis de Quillota,Left
232009,D. Feka,21,Kosovo,53,59,FC Luzern,Left
244554,J. Dodd,17,England,53,66,Exeter City,Right
231243,G. Hurst,21,Scotland,53,67,St. Johnstone FC,Right
241483,Lei Wenjie,21,China PR,53,63,Shanghai SIPG FC,Right
244811,D. Bumberger,19,Austria,53,64,LASK Linz,Left
240205,D. Diaz,22,Chile,53,63,San Luis de Quillota,Right
244557,S. Sarıkaya,18,Turkey,53,72,Sivasspor,Right
244813,M. Zapytowski,17,Poland,53,65,Wisła Płock,Right
244815,A. Piróg,18,Poland,53,65,Korona Kielce,Right
245843,L. Allan,21,Scotland,53,62,Hibernian,Right
242773,D. Valdelamar,21,Colombia,53,63,Independiente Santa Fe,Right
244565,E. Erhahon,17,Scotland,53,74,St. Mirren,Left
244310,K. Jaksik,18,Poland,53,65,Górnik Zabrze,Right
244311,Lucas Ribeiro,19,Brazil,53,71,Valenciennes FC,Left
242009,G. Comerford,24,Republic of Ireland,53,58,Cork City,Left
244825,B. Yáñez,17,Chile,53,71,Unión Española,Left
236634,H. Stenevik,18,Norway,53,72,SK Brann,Right
227676,M. Kennedy,21,Northern Ireland,53,63,Charlton Athletic,Right
233820,S. Sinyan,21,Norway,53,62,Lillestrøm SK,Right
237919,K. Yoshio,20,Japan,53,60,Yokohama F. Marinos,Left
220258,R. Rode,29,Latvia,53,54,Waterford FC,Left
233058,A. Bahtijar,19,Sweden,53,65,GIF Sundsvall,Right
243042,N. Kastenhofer,19,Germany,53,68,Hallescher FC,Right
244323,S. Heil,19,Germany,53,64,SC Paderborn 07,Right
244069,M. Schragl,19,Austria,53,68,Karlsruher SC,Right
244326,P. Selkos,18,Greece,53,71,SC Paderborn 07,Left
244071,J. Hanek,19,Germany,53,64,Karlsruher SC,Right
231273,B. Manosalva,20,Chile,53,62,CD Huachipato,Right
240489,M. Christiansen,17,Norway,53,63,Lillestrøm SK,Right
237930,S. Hausner,18,Denmark,53,67,Aarhus GF,Left
245866,L. Pelletier,18,France,53,68,RC Strasbourg Alsace,Right
243566,T. Herbots,17,Belgium,53,73,Sint-Truidense VV,Right
237167,R. Miura,26,Japan,53,56,Júbilo Iwata,Right
237168,M. Matsumoto,23,Japan,53,61,Júbilo Iwata,Right
246130,S. Jamieson,19,Scotland,53,70,St. Mirren,Left
245619,T. Nishiyama,18,Japan,53,67,Yokohama F. Marinos,Right
241268,Felipe Ferreyra,20,Brazil,53,67,Curicó Unido,Right
244598,Y. Kaiser,20,Switzerland,53,62,FC Basel 1893,Right
244089,T. Hara,19,Japan,53,68,FC Tokyo,Right
239739,A. Ocejo,20,Mexico,53,62,Santos Laguna,Left
244091,N. Ochojski,19,Germany,53,65,SC Fortuna Köln,Right
234365,K. Krygård,18,Norway,53,62,FK Haugesund,Right
243069,Cui Jingming,21,China PR,53,62,Changchun Yatai FC,Right
242302,B. Servania,19,United States,53,70,FC Dallas,Right
244094,L. Langhans,19,Germany,53,66,FC Würzburger Kickers,Right
237952,C. Farren,19,Northern Ireland,53,64,Derry City,Right
234114,K. Yao,19,England,53,70,Charlton Athletic,Right
240003,D. Karimani,19,Kosovo,53,68,SC Paderborn 07,Left
240006,T. Mannek,21,Germany,53,62,SC Paderborn 07,Right
245638,M. Twarowski,17,Poland,53,72,Jagiellonia Białystok,Right
227975,H. Fossdal,19,Norway,53,67,FK Haugesund,Right
232839,M. Muheim,20,Switzerland,53,67,FC St. Gallen,Left
235912,K. Al Mozaibri,21,Saudi Arabia,53,63,Al Batin,Right
240008,A. Papadopoulos,18,Germany,53,73,VfR Aalen,Right
245384,P. Buch Christiansen,18,Denmark,53,70,SønderjyskE,Right
224650,Sun Kai,27,China PR,53,53,Shanghai Greenland Shenhua FC,Left
242058,K. Shibato,22,Japan,53,62,Urawa Red Diamonds,Right
246154,L. McCarron,17,England,53,63,Carlisle United,Right
245899,H. Hernández,17,Colombia,53,71,Atlético Huila,Right
244620,L. Jacot,18,Switzerland,53,69,FC Luzern,Right
